AirportCodeCityNameWorldAreaCode
TEO,TERAPO,PAPUANEWGUINEA,804
TEP,TEPTEP,PAPUANEWGUINEA,804
TER,TERCEIRA,AZORES,469
TES,TESSENEI,ERITREA,523
TET,TETE,MOZAMBIQUE,550
TEU,TEANAU,NEWZEALAND,851
TEX,TELLURIDE,COLORADO,USA,82
TEY,THINGEYRI,ICELAND,439
TEZ,TEZPUR,INDIA,733
TFA,TILFALMIN,PAPUANEWGUINEA,804
TFF,TEFE,BRAZIL,316
TFI,TUFI,PAPUANEWGUINEA,804
TFL,TEOFILOOTONI,BRAZIL,316
TFM,TELEFOMIN,PAPUANEWGUINEA,804
TFN,TENERIFE-NLOSRODEO,CANARYISLANDS,482
TFO,TEOFILOOTONI,BRAZIL,316
TFR,TARBES,FRANCE,427
TFSTENERIFE.482
TFT,TAFTAN,PAKISTAN,764
TFY,TARFAYA,MOROCCO,548
TGD,PODGORICA,MONTENEGRO,459
TGE,TUSKEGEE,ALABAMA,USA,51
TGF,TIGNES,FRANCE,427
TGG,KUALATRENGGANU,MALAYSIA,749
TGH,ONGOA,VANUATU,885
TGI,TINGOMARIA,PERU,368
TGJ,TIGA,LOYALTYIS,PACIFICOCEAN,840
TGL,TAGULA,PAPUANEWGUINEA,804
TGM,TIRGUMURES,ROMANIA,473
TGN,TRARALGON,VICTORIA,AUSTRALIA,802
TGO,TONGLIAO,CHINA,713
TGR,TOUGGOURT,ALGERIA,500
TGS,TRIGODEMORAIS,MOZAMBIQUE,550
TGT,TANGA,TANZANIA,585
TGU,TEGUCIGALPA,HONDURAS,131
TGV,TARGOVISHTE,BULGARIA,411
TGX,TINGRELA,COTED'IVOIRE,316
TGZ,TUXTLAGUTIERREZ,MEXICO,148
THA,TULLAHOMA,TENNESSEE,USA,54
THB,THABATSEKA,LESOTHO,536
THC,TCHIEN,LIBERIA,537
THE,TERESINA,PIAUI,BRAZIL,316
THF,BERLIN,GERMANY,429
THG,THANGOOL,QLD.,AUSTRALIA,802
THH,TAHAROA,NEWZEALAND,851
THI,TICHITT,MAURITANIA,545
THK,THAKHEK,LAOS,744
THL,TACHILEK,MYANMAR,706
THN,TROLLHATTAN,SWEDEN,484
THO,THORSHOFN,ICELAND,439
THP,THERMOPOLIS,WYOMING,USA,88
THR,TEHRAN,IRAN,632
THS,SUKHOTHAI,THAILAND,782
THT,TAMCHACKETT,MAURITANIA,545
THU,THULE,GREENLAND,975
THY,THOYANDOUVENDA,SOUTHAFRICA,562
THZ,TAHOUA,NIGER,554
TIA,TIRANA,ALBANIA,401
TIB,TIBU,COLOMBIA,327
TIC,TINAK,MARSHALLISLANDS,316
TID,TIARET,ALGERIA,500
TIE,TIPPI,ETHIOPIA,522
TIF,TAIF,SAUDIARABIA,670
TIG,TINGWON,PAPUANEWGUINEA,804
TIH,TIKEHAU,FR.POLYNESIA,823
TII,TIRINKOT,AFGHANISTAN,701
TIJ,TIJUANA,MEXICO,148
TIK,OKLAHOMACITY,OKLAHOMA,USA,73
TIM,TIMIKA,INDONESIA,832
TIN,TINDOUF,ALGERIA,500
TIO,TILIN,MYANMAR,706
TIP,TRIPOLI,LIBYA,538
TIQ,TINIAN,MARIANAISLANDS,5
TIR,TIRUPATI,INDIA,733
TIS,THURSDAYIS.,QLD.,AUSTRALIA,802
TIU,TIMARU,NEWZEALAND,851
TIV,TIVAT,MONTENEGRO,459
TIW,TACOMA,WASHINGTON,USA,93
TIX,TITUSVILLE,FLORIDA,USA,33
TIY,TIDJIKJA,MAURITANIA,545
TIZ,TARI,PAPUANEWGUINEA,804
TJA,TARIJA,BOLIVIA,312
TJB,TANJUNGBALAI,INDONESIA,832
TJG,TANJUNGWARUKIN,INDONESIA,832
TJH,TOYOOKA,JAPAN,736
TJI,TRUJILLO,HONDURAS,131
TJK,TOKAT,TURKEY,679
TJM,TYUMEN,RUSSIA,770
TJQ,TANDJUNGPANDAN,INDONESIA,832
TJS,TANJUNGSELOR,INDONESIA,832
TJV,THANJAVUR,INDIA,733
TKA,TALKEETNA,ALASKA,USA,1
TKB,TEKADU,PAPUANEWGUINEA,804
TKC,TIKO,CAMEROON,504
TKD,TAKORADI,GHANA,529
TKE,TENAKEE,ALASKA,USA,1
TKF,TRUCKEE,CALIFORNIA,USA,91
TKG,BANDARLAMPUNG,INDONESIA,832
TKH,TAKHLI,THAILAND,782
TKI,TOKEEN,ALASKA,USA,1
TKJ,TOK,ALASKA,USA,1
TKK,TRUK,CAROLINEIS.,PAC.OCEAN,810
TKM,TIKAL,GUATEMALA,127
TKN,TOKUNOSHIMA,JAPAN,736
TKO,TLOKOENG,LESOTHO,536
TKP,TAKAPOTOIS.,FR.POLYNESIA,823
TKQ,KIGOMA,TANZANIA,585
TKR,THAKURGAON,BANGLADESH,703
TKS,TOKUSHIMA,JAPAN,736
TKT,TAK,THAILAND,782
TKU,TURKU,FINLAND,425
TKV,TATAKOTO,FR.POLYNESIA,823
TKW,TEKIN,PAPUANEWGUINEA,804
TKX,TAKAROA,FRENCHPOLYNESIA,823
TKY,TURKEYCREEK,W.AUSTRALIA,802
TKZ,TOKOROA,NEWZEALAND,851
TLA,TELLER,ALASKA,USA,1
TLB,TARBELA,PAKISTAN,764
TLC,TOLUCA,MEXICO,148
TLD,TULILODGE,BOTSWANA,510
TLE,TULEAR,DEM.REP.MADAGASCAR,541
TLF,TELIDA,ALASKA,USA,1
TLG,TULAGI,SOLOMONIS.,874
TLH,TALLAHASSEE,FLORIDA,USA,33
TLI,TOLITOLI,INDONESIA,538
TLJ,TATALINA,ALASKA,USA,1
TLK,TALKNAFJORDUR,ICELAND,439
TLL,TALLINN,ESTONIA,422
TLM,TLEMCEN,ALGERIA,500
TLN,TOULON/HYERES,FRANCE,427
TLO,TOL,PAPUANEWGUINEA,804
TLP,TUMOLBIL,PAPUANEWGUINEA,804
TLR,TULARE,CALIFORNIA,USA,91
TLS,TOULOUSE,FRANCE,427
TLT,TULUKSAK,ALASKA,USA,1
TLU,TOLU,COLOMBIA,327
TLV,TELAVIV-YAFO,ISRAEL,636
TLW,TALASEA,PAPUANEWGUINEA,804
TLX,TALCA,CHILE,324
TLZ,CATALAO,BRAZIL,316
TMA,TIFTON,GEORGIA,USA,34
TMC,TAMBOLAKA,INDONESIA,832
TMD,TIMBEDRA,MAURITANIA,545
TME,TAME,COLOMBIA,327
TMG,TOMANGGONG,MALAYSIA,749
TMH,TANAHMERAH,INDONESIA,832
TMI,TUMLINGTAR,NEPAL,755
TMJ,TERMEZ,UZBEKISTAN,788
TMK,TAM-KY,SOC.REP.OFVIETNAM,791
TML,TAMALE,GHANA,529
TMM,TAMATAVE,DEM.REP.MADAGASCAR,541
TMN,TAMANA,REP.OFKIRIBATI,824
TMO,TUMEREMO,VENEZUELA,388
TMP,TAMPERE,FINLAND,425
TMQ,TAMBAO,BURKINAFASO,593
TMR,TAMANRASSET,ALGERIA,500
TMS,SAOTOMEIS.,SAOTOMEIS.,567
TMT,TROMBETAS,BRAZIL,316
TMU,TAMBOR,COSTARICA,110
TMW,TAMWORTH,N.S.W.,AUSTRALIA,802
TMX,TIMIMOUN,ALGERIA,500
TMY,TIOM,INDONESIA,832
TMZ,THAMES,NEWZEALAND,851
TNA,JINAN,CHINA,713
TNB,TANAHGROGOT,INDONESIA,832
TNC,TINCITY,ALASKA,USA,1
TND,TRINIDAD,CUBA,219
TNE,TANEGASHIMA,JAPAN,736
TNF,TOUSSUS-LE-NOBLE,FRANCE,427
TNG,TANGIER,MOROCCO,548
TNH,TONGHUA,P.R.CHINA,713
TNI,SATNA,INDIA,733
TNJ,TANJUNGPINANG,INDONESIA,832
TNK,TUNUNAK,ALASKA,USA,1
TNL,TERNOPOL,UKRAINE,488
TNN,TAINAN,TAIWAN,781
TNO,TAMARINDO,COSTARICA,110
TNP,TWENTYNINEPALMS,CALIFORNIA,USA,91
TNQ,TERAINA,REP.OFKIRIBATI,824
TNR,TANANARIVE,DEM.REP.MADAGASCAR,541
TNS,TUNGSTEN,NWT,CANADA,931
TNT,MIAMI,FLORIDA,USA,33
TNU,NEWTON,IOWA,USA,61
TNV,TABUAERAN,REP.OFKIRIBATI,824
TNX,STUNGTRENG,CAMBODIA,709
TOA,TORRANCE,CALIFORNIA,USA,91
TOB,TOBRUK,LIBYA,538
TOC,TOCCOA,GEORGIA,USA,34
TOD,TIOMAN,MALAYSIA,749
TOE,TOZEUR,TUNISIA,588
TOF,TOMSK,RUSSIA,770
TOG,TOGIAK,ALASKA,USA,1
TOH,TORRES,VANUATU,885
TOI,TROY,ALABAMA,USA,51
TOJ,MADRID,SPAIN--TORREJONAFB,482
TOK,TOROKINA,PAPUANEWGUINEA,804
TOL,TOLEDO,OHIO,USA,44
TOM,TOMBOUCTOU,MALI,543
TON,TONU,PAPUANEWGUINEA,804
TOO,TOLEDO,BRAZIL,316
TOP,TOPEKA,KANSAS,USA,62
TOQ,TOCOPILLA,CHILE,324
TOR,TORRINGTON,WYOMING,USA,88
TOS,TROMSO,NORWAY,465
TOT,TOTNESS,SURINAM,379
TOU,TOUHO,NEWCALEDONIA,846
TOV,TORTOLA,BRVIRGINI,282
TOW,TOLEDO,PR,BRAZIL,316
TOX,TOCANTINIA,GOIAS,BRAZIL,316
TOY,TOYAMA,JAPAN,736
TOZ,TOUBA,IVORYCOAST,533
TPA,TAMPA,FLORIDA,USA,33
TPC,TARAPOA,ECUADOR,337
TPE,TAIPEI,TAIWAN,781
TPG,TAIPING,MALAYSIA,749
TPH,TONOPAH,NEVADA,USA,85
TPI,TAPINI,PAPUANEWGUINEA,804
TPJ,TAPLEJUNG,NEPAL,755
TPK,TAPAKTUAN,INDONESIA,832
TPL,TEMPLE,TEXAS,USA,74
TPN,TIPUTINI,ECUADOR,337
TPO,TANALIANPOINT,ALASKA,USA,1
TPP,TARAPOTO,PERU,368
TPQ,TEPIC,MEXICO,148
TPR,TOMPRICE,WESTAUSTRALIA,802
TPS,TRAPANI,ITALY,450
TPT,TAPPITA,LIBERIA,537
TPU,TAPURUCUARA,AMAZONAS,BRAZIL,316
TPY,TOCANTINOPOLIS,BRAZIL,316
TQN,TALUQAN,AFGHANISTAN,701
TQS,TRESESQUINAS,COLOMBIA,327
TRA,TARAMAJIMA,JAPAN,736
TRB,TURBO,COLOMBIA,327
TRC,TORREON,MEXICO,148
TRD,TRONDHEIM,NORWAY,465
TRE,TIREEISLAND,SCOTLAND,(U.K.),493
TRF,SANDEFJORD,NORWAY,465
TRG,TAURANGA,NEWZEALAND,851
TRH,TRONA,CALIFORNIA,USA,91
TRI,BRISTOL,TENNESSEE,USA,54
TRJ,TARAKBITS,PAPUANEWGUINEA,804
TRK,TARAKAN,INDONESIA,832
TRM,THERMAL,CALIFORNIA,USA,91
TRN,TURIN,ITALY,450
TRO,TAREE,N.S.W.,AUSTRALIA,802
TRQ,TARAUACA,BRAZIL,316
TRR,TRINCOMALEE,SRILANKA,711
TRS,TRIESTE,ITALY,450
TRT,TREMONTON,UTAH,282
TRU,TRUJILLO,PERU,368
TRV,TRIVANDRUM,INDIA,733
TRW,TARAWA,GILBERTIS.,S.PACIFIC,824
TRX,TRENTON,MISSOURI,USA,64
TRY,TORORO,UGANDA,450
TRZ,TRICHINOPOLY,INDIA,733
TSA,TAIPEI,TAIWAN/SUNG,781
TSB,TSUMEB,S.W.AFRICA,575
TSC,TAISHA,ECUADOR,337
TSD,TSHIPISE,SOUTHAFRICA,562
TSE,TSELINOGRAD,KAZAKHSTAN,738
TSF,VENICE,ITALY,450
TSG,TANACROSS,ALASKA,USA,1
TSH,TSHIKAPA,ZAIRE,517
TSI,TSILITSILI,PAPUANEWGUINEA,804
TSJ,TSUSHIMA,JAPAN,736
TSK,TASKUL,PAPUANEWGUINEA,804
TSL,TAMUIN,MEXICO,148
TSM,TAOS,NEWMEXICO,USA,86
TSN,TIANJIN,CHINA,713
TSO,ISLESOFSCILLY-TRESCO,U.K.,493
TSP,TEHACHAPI,CALIFORNIA,USA,91
TSR,TIMISOARA,ROMANIA,473
TSS,NEWYORK,NEWYORK,USA,22
TST,TRANG,THAILAND,782
TSU,TABITEUEASOUTH,REP.OFKIRIBATI,824
TSV,TOWNSVILLE,QLD.,AUSTRALIA,802
TSW,TSEWI,PAPUANEWGUINEA,804
TSX,TANJUNGSANTAN,INDONESIA,832
TSY,TASIKMALAYA,INDONESIA,832
TSZ,TSETSERLEG,MONGOLIA,751
TTA,TANTAN,MOROCCO,548
TTB,TORTOLI,ITALY,450
TTC,TALTAL,CHILE,324
TTD,TROUTDALE,OREGON,USA,92
TTE,TERNATE,INDONESIA,832
TTG,TARTAGAL,ARGENTINA,303
TTH,THUMRAIT,OMAN,658
TTI,TETIAROAIS.,FR.POLYNESIA,823
TTJ,TOTTORI,JAPAN,736
TTK,TOTTENHAMHALESTATION,ENGLANDUK,493
TTL,TURTLEISLAND,FIJI,821
TTM,TABLONDETAMARA,COLOMBIA,327
TTN,TRENTON,NEWJERSEY,USA,21
TTO,BRITTON,SOUTHDAKOTA,USA,67
TTQ,TORTUQUERO,COSTARICA,110
TTR,TANATORAJA,INDONESIA,832
TTS,TSARATANANA,DEM.REP.MADAGASCAR,541
TTT,TAITUNG,TAIWAN,781
TTU,TETUAN,MOROCCO,548
TUA,TULCAN,ECUADOR,337
TUB,TUBUAIIS.,AUSTRALIS.,S.PAC.OC,823
TUC,TUCUMAN,ARGENTINA,303
TUD,TAMBACOUNDA,SENEGAL,569
TUE,TUPILE,PANAMAREP.,162
TUF,TOURS,FRANCE,427
TUG,TUGUEGARAO,PHILIPPINES,766
TUH,TULLAHOMA,TENNESSEE,USA,54
TUI,TURAIF,SAUDIARABIA,670
TUJ,TUM,ETHIOPIA,522
TUK,TURBAT,PAKISTAN,764
TUL,TULSA,OKLAHOMA,USA,73
TUM,TUMUT,N.S.W.,AUSTRALIA,802
TUN,TUNIS,TUNISIA,588
TUO,TAUPO,NEWZEALAND,851
TUP,TUPELO,MISSISSIPPI,USA,53
TUQ,TOUGAN,BURKINAFASO,593
TUR,TUCURUI,BRAZIL,316
TUS,TUCSON,ARIZONA,USA,81
TUT,TAUTA,PAPUANEWGUINEA,804
TUU,TABUK,SAUDIARABIA,670
TUV,TUCUPITA,VENEZUELA,388
TUW,TUBALA,PANAMAREP.,162
TUX,TUMBLERRIDGE,B.C.,CANADA,148
TUY,TULUM,MEXICO,148
TUZ,TUPA,BRAZIL,316
TVA,MORAFENOBE,DEM.REP.MADAGASCAR,541
TVC,TRAVERSECITY,MICHIGAN,USA,43
TVF,THIEFRIVERFALLS,MINNESOTA,USA,63
TVI,THOMASVILLE,GEORGIA,USA,34
TVL,LAKETAHOE,CALIFORNIA,USA,91
TVU,TAVEUNI,FIJI,821
TVY,TAVOY,MYANMAR,706
TWA,TWINHILLS,ALASKA,USA,1
TWB,TOOWOOMBA,QLD.,AUSTRALIA,802
TWD,PORTTOWNSEND,WASHINGTON,USA,93
TWE,TAYLOR,ALASKA,USA,1
TWF,TWINFALLS,IDAHO,USA,83
TWH,CATALINAISLAND,CALIFORNIA,USA,91
TWN,TEWANTIN,QLD,AUSTRALIA,802
TWP,TORWOOD,QLD.,AUSTRALIA,802
TWT,TAWI-TAWI,PHILIPPINES,766
TWU,TAWAU,SABAH,MALAYSIA,749
TWY,TAWA,PAPUANEWGUINEA,804
TWZ,MOUNTCOOK-PUKA/TWIZL,NEWZEALAND,851
TXA,DILOLO,ANGOLA,502
TXF,TEIXEIRADEFREITAS,BA,BRAZIL,316
TXG,TAICHUNG,TAIWAN,781
TXK,TEXARKANA,ARKANSAS,USA,71
TXL,BERLIN,GERMANY,429
TXM,TEMINABUAN,INDONESIA,832
TXN,TUNXI,CHINA,713
TXR,TANBAR,QLD.,AUSTRALIA,802
TXU,TABOU,IVORYCOAST,533
TYA,TULA,RUSSIA,475
TYB,TIBOOBURRA,N.S.W.,AUSTRALIA,802
TYD,TYNDA,RUSSIA,770
TYE,TYONEK,ALASKA,USA,1
TYF,TORSBY,SWEDEN,484
TYG,THYLUNGRA,QLD.,AUSTRALIA,802
TYL,TALARA,PERU,368
TYM,STANIELCAY,BAHAMAS,204
TYN,TAIYUAN,CHINA,713
TYO,TOKYO,JAPAN,736
TYP,TOBERMOREY,N.T.,AUSTRALIA,802
TYR,TYLER,TEXAS,USA,74
TYS,KNOXVILLE,TENNESSEE,USA,54
TYT,TREINTAYTRES,URUGUAY,385
TYZ,TAYLOR,ARIZONA,USA,81
TZA,BELIZE,BELIZE.,106
TZM,TIZIMIN,MEXICO,148
TZN,SOUTHANDROS,BAHAMAS,204
TZX,TRABZON,TURKEY,679
UAC,SANLUISRIOCOLORADO,MEXICO,148
UAE,MOUNTAUE,PAPUANEWGUINEA,804
UAH,UAHUKA,MARQUESASIS.,PAC.OC.,823
UAI,SUAI,INDONESIA,832
UAK,NARSSARSSUAQ,GREENLAND,975
UAL,LUAU,ANGOLA,502
UAM,ANDERSONAFB,GUAM,5
UAP,UAPOU,MARQUESASIS.,PAC.OC.,823
UAQ,SANJUAN,ARGENTINA,303
UAS,SAMBURU,KENYA,535
UAX,UAXACTUN,GUATEMALA,127
UBA,UBERABA,BRAZIL,316
UBB,MABUIAGISLAND,QLD.,AUSTRALIA,802
UBI,BUIN,PAPUANEWGUINEA,804
UBJ,UBE,JAPAN,736
UBP,UBON,THAILAND,782
UBR,UBRUB,INDONESIA,832
UBT,UBATUBA,BRAZIL,316
UBU,KALUMBURU,W.AUSTRALIA,802
UCA,UTICA,NEWYORK,USA,22
UCE,EUNICE,LOUISIANA,USA,72
UCK,LUTSK,UKRAINE,488
UCN,BUCHANAN,LIBERIA,537
UCT,UKHTA,RUSSIA,475
UCY,UNIONCITY,TENNESSEE,USA,54
UCZ,UCHIZA,PERU,368
UDA,UNDARRA,QLD,AUSTRALIA,802
UDD,BERMUDADUNES,CALIFORNIA,USA,91
UDE,UDEN,NETHERLANDS,461
UDI,UBERLANDIA,BRAZIL,316
UDJ,UZHGOROD,UKRAINE,488
UDN,UDINE,ITALY,450
UDO,UDOMXAY,LAOS,744
UDR,UDAIPUR,INDIA,733
UEE,QUEENSTOWN,TASMANIA,AUSTRALIA,802
UEL,QUELIMANE,MOZAMBIQUE,550
UEO,KUMEJIMA,JAPAN,736
UES,WAUKESHA,WISCONSIN,USA,45
UET,QUETTA,PAKISTAN,764
UFA,UFA,RUSSIA,475
UGA,BULGAN,MONGOLIA,751
UGB,PILOTPOINT,ALASKA,USA,1
UGC,URGENCH,UZBEKISTAN,788
UGI,UGANIK,ALASKA,USA,1
UGN,WAUKEGAN,ILLINOIS,USA,41
UGO,UIGE,ANGOLA,502
UGS,UGASHIK,ALASKA,USA,1
UGU,ZUGAPA,INDONESIA,832
UHE,UHERSKEHRADISTE,CZECHREPUBLIC,418
UHF,UPPERHEYFORD,UNITEDKINGDOM,493
UIB,QUIBDO,COLOMBIA,327
UIH,QUINHON,SOC.REP.OFVIETNAM,791
UII,UTILAIS.,HONDURAS,131
UIK,UST-ILIMSK,RUSSIA,770
UIL,QUILLAYUTE,WASHINGTON,USA,93
UIN,QUINCY,ILLINOIS,USA,41
UIO,QUITO,ECUADOR,337
UIP,QUIMPER,FRANCE,427
UIQ,QUINEHILL,VANUATU,885
UIR,QUIRINDI,N.S.W.,AUSTRALIA,802
UIT,JALUIT,MARSHALLISLANDS,844
UJE,UJAEISLAND,MARSHALLISLANDS,844
UKB,KOBE,JAPAN,736
UKI,UKIAH,CALIFORNIA,USA,91
UKK,UST-KAMENOGORSK,KAZAKHSTAN,738
UKN,WAUKON,IOWA,USA,61
UKR,MUKEIRAS,YEMEN,694
UKT,QUAKERTOWN,PENNSYLVANIA,USA,23
UKU,NUKU,PAPUANEWGUINEA,804
UKX,UST-KUT,RUSSIA,770
ULA,SANJULIAN,ARGENTINA,303
ULB,ULEI,VANUATU,885
ULCLOSCERILLOSAIRPORT-SANIAGOCHILE324
ULD,ULUNDI,SOUTHAFRICA,562
ULE,SULE,PAPUANEWGUINEA,804
ULG,ULGII,MONGOLIA,751
ULI,ULITHI,CAROLINEIS.,PAC.OCEAN,810
ULL,MULL,SCOTLAND,(U.K.),493
ULM,NEWULM,MINNESOTA,USA,63
ULN,ULANBATOR,MONGOLIA,751
ULO,ULAANGOM,MONGOLIA,751
ULP,QUILPIE,QLD.,AUSTRALIA,802
ULQ,TULUA,COLOMBIA,327
ULS,MULATOS,COLOMBIA,327
ULU,GULU,UGANDA,590
ULX,ULUSABA,SOUTHAFRICA,562
ULY,ULYANOVSK,RUSSIA,475
ULZ,ULIASTAI,MONGOLIA,751
UMA,PUNTADEMAISI,CUBA,219
UMB,UMNAK,ALASKA,USA,1
UMC,UMBA,PAPUANEWGUINEA,804
UMD,UMANAK,GREENLAND,975
UME,UMEA,SWEDEN,484
UMI,QUINCEMIL,PERU,368
UMM,SUMMIT,ALASKA,USA,1
UMR,WOOMERA,S.AUSTRALIA,802
UMT,UMIAT,ALASKA,USA,1
UMU,UMUARAMA,BRAZIL,316
UMY,SUMY,UKRAINE,488
UNC,UNGUIA,COLOMBIA,327
UND,KUNDUZ,AFGHANISTAN,701
UNE,QACHA'SNEK,LESOTHO,536
UNG,KIUNGA,PAPUANEWGUINEA,804
UNI,UNIONISLAND,WINDWARDIS.,279
UNK,UNALAKLEET,ALASKA,USA,1
UNN,RANONG,THAILAND,782
UNR,UNDERKHAAN,MONGOLIA,751
UNS,UMNAK,ALASKA,USA,1
UNT,UNST.SHETLANDIS.,SCOTLAND,(U.K.,493
UNU,JUNEAU,WISCONSIN,USA,45
UOL,BUOL,INDONESIA,832
UON,MUONGSAI,LAOS,744
UOS,SEWANEE,TENNESSEE,USA,54
UOX,UNIVERSITY,MISSISSIPPI,USA,53
UPA,PUNTAALEGRE,CUBA,219
UPC,PUERTOLACRUZ,CANARYISLANDS,482
UPF,PFORHEIM,GERMANY,429
UPG,UJUNGPANDANG,INDONESIA,832
UPL,UPALA,COSTARICA,110
UPN,URUAPAN,MEXICO,148
UPP,UPOLUPOINT,HAWAII,USA,2
UPR,UPIARA,PAPUANEWGUINEA,804
UQE,QUEEN,ALASKA,USA,1
URA,URALSK,KAZAKHSTAN,738
URB,URUBUPUNGA,BRAZIL,316
URC,URUMQI,CHINA,713
URD,BURGFEUERSTEIN,GERMANY,429
URE,KURESSAARE,ESTONIA,422
URG,URUGUAIANA,BRAZIL,316
URI,URIBE,COLOMBIA,327
URJ,URAJ,RUSSIA,770
URM,URIMAN,VENEZUELA,388
URO,ROUEN,FRANCE,427
URR,URRAO,COLOMBIA,327
URS,KURSK,RUSSIA,475
URT,SURATTHANI,THAILAND,782
URY,GURAYAT,SAUDIARABIA,670
URZ,UROOZGAN,AFGHANISTAN,701
USH,USHUAIA,ARGENTINA,303
USI,MABARUMA,GUYANA,350
USK,USINSK,RUSSIA,475
USL,USELESSLOOP,W.AUSTRALIA,802
USM,KOHSAMUI,THAILAND,782
USN,ULSAN,SOUTHKOREA,778
USO,USINO,PAPUANEWGUINEA,804
USS,SANCTISPIRITUS,CUBA,219
UST,ST.AUGUSTINE,FLORIDA,USA,33
USU,BUSUANGA,PHILIPPINES,766
UTA,UMTALI,ZIMBABWE,565
UTB,MUTTABURRA,QLD.,AUSTRALIA,802
UTC,UTRECHT,NETHERLANDS,461
UTD,NUTWOODDOWNS,N.T.,AUSTRALIA,802
UTE,BUTTERWORTH,SOUTHAFRICA,562
UTG,QUTHING,LESOTHO,536
UTH,UDONTHANI,THAILAND,782
UTI,KOUVOLA,FINLAND,782
UTK,UTIRIK,MARSHALLISLANDS,844
UTL,TORREMOLINOS,SPAIN,131
UTN,UPINGTON,SOUTHAFRICA,562
UTO,UTOPIACREEK,ALASKA,USA,1
UTP,UTAPAO,THAILAND,782
UTR,UTTARADIT,THAILAND,782
UTT,UMTATA,SOUTHAFRICA,562
UTU,USTUPO,PANAMAREP.,162
UTW,QUEENSTOWN,SOUTHAFRICA,562
UUA,BUGULMA,RUSSIA,475
UUD,ULAN-UDE,RUSSIA,770
UUK,KUPARUK,ALASKA,USA,1
UUN,BARUUN-URT,MONGOLIA,751
UUP,UAUPES,BRAZIL,316
UUS,YUZHNO-SAKHALINSK,RUSSIA,770
UUU,MANUMU,PAPUANEWGUINEA,804
UVA,UVALDE,TEXAS,USA,74
UVE,OUVEA,LOYALTYIS,PACIFICOCEAN,840
UVF,ST.LUCIA,W.I..,276
UVL,NEWVALLEY,ARABREP.OFEGYPT,591
UVO,UVOL,PAPUANEWGUINEA,804
UWA,WARE,MASSACHUSETTS,USA,13
UXA,LIKCAMP,ALASKA,USA,1
UXB,FASSBERG,GERMANY,429
UXC,HAWLEY,MINNESOTA,USA,63
UXD,CHOWCHILLA,CALIFORNIA,USA,91
UXE,FAULKTON,SOUTHDAKOTA,USA,67
UXF,ST.ANTHONY,IDAHO,USA,83
UXG,DUTCHJOHN,UTAH,USA,87
UXH,KIEV,UKRAINE,488
UXI,CALDERBAY,ALASKA,USA,1
UXJ,RICHMOND,KENTUCKY,USA,52
UXK,PETALUMA,CALIFORNIA,USA,91
UXL,CHARIOT,ALASKA,USA,1
UXM,47-MILEMINE,ALASKA,USA,1
UXN,PRESTONSBURG,KENTUCKY,USA,52
UXO,FITCHBURG,MASSACHUSETTS,USA,13
UXP,BAYST.LOUIS,MISSISSIPPI,USA,53
UXQ,GILZE-RIJEN,NETHERLANDS,461
UXR,MONUMENTVALLEY,UTAH,USA,87
UXS,CIMARRON,KANSAS,USA,62
UXT,LORAIN/ELYRIA,OHIO,USA,44
UXU,CHEBOYGAN,MICHIGAN,USA,43
UXV,ENTERPRISE,OREGON,USA,92
UXW,COOKEVILLE,TENNESSEE,USA,54
UXX,HOTSPRINGS,MONTANA,USA,84
UXY,CIRCLE,MONTANA,USA,84
UXZ,GARRISON,NORTHDAKOTA,USA,66
UYL,NYALA,SUDAN,583
UYN,YULIN,CHINA,713
UZC,UZICE,YUGOSLAVIA,497
UZH,UNAYZAH,SAUDIARABIA,670
UZU,CURUZUCUATIA,ARGENTINA,303
VAA,VAASA,FINLAND,425
VAB,YAVARATE,COLOMBIA,327
VAC,VARRELBUSCH,GERMANY,429
VAD,VALDOSTA,GEORGIA,USA,34
VAE,VALLES,MEXICO,148
VAF,VALENCE,FRANCE,427
VAG,VARGINHA,BRAZIL,419
VAH,VALLEGRANDE,BOLIVIA,312
VAI,VANIMO,PAPUANEWGUINEA,804
VAK,CHEVAK,ALASKA,USA,1
VAL,VALENCA,BRAZIL,316
VAN,VAN,TURKEY,679
VAO,SUAVANAO,SOLOMONISLANDS,874
VAP,VALPARAISO,CHILE,324
VAR,VARNA,BULGARIA,411
VAS,SIVAS,TURKEY,679
VAT,VATOMANDRY,DEM.REP.MADAGASCAR,541
VAU,VATUKOULA,FIJI,821
VAV,VAVA'U,TONGAISLAND,881
VAW,VARDOE,NORWAY,465
VAY,VANRHYNSDORP,SOUTHAFRICA,562
VAZ,VALD'ISERE,FRANCE,427
VBG,LOMPOC,CALIFORNIA,USA,91
VBV,VANUABALAVU,FIJI,821
VBY,VISBY,SWEDEN,484
VCA,CANTHO,SOC.REP.OFVIETNAM,791
VCB,VIEWCOVE,ALASKA,USA,1
VCC,VICTORIA,REPUBLICOFCAMEROON,504
VCD,VICTORIAR.DOWNS,N.T.,AUST.,802
VCE,VENICE,ITALY,450
VCF,VALCHETA,ARGENTINA,303
VCH,VICHADERO,URUGUAY,385
VCP,SAOPAULO,BRAZIL.,316
VCR,CARORA,VENEZUELA,388
VCT,VICTORIA,TEXAS,USA,74
VCV,VICTORVILLE,CALIFORNIA,USA,91
VCW,VICTORIAWEST,SOUTHAFRICA,562
VDA,OVDA,ISRAEL,636
VDB,FAGERNES,NORWAY,465
VDC,VITORIADACONQUISTA,BRAZIL,316
